f_timestamp,f_id,cluster_data,heading,status
2025-03-14 11:56:52.418,54,"[[375,486,139], ]",185,"DRIVING"
2025-03-14 11:56:52.419,55,"[[421,684,142], [421,685,142], [420,686,142], ]",186,"DRIVING"
2025-03-14 11:56:52.456,56,"[[373,490,139], [373,492,139], [373,494,139], [373,496,139], [373,497,139], ]",186,"DRIVING"
2025-03-14 11:56:52.457,57,"[[348,714,145], ]",185,"DRIVING"
2025-03-14 11:56:52.458,58,"[[430,808,200], [430,808,141], ]",224,"DRIVING"
2025-03-14 11:56:52.458,59,"[[418,458,140], ]",185,"DRIVING"
2025-03-14 11:56:52.497,60,"[[355,660,50], [355,662,50], ]",186,"DRIVING"
2025-03-14 11:56:52.499,61,"[[347,717,145], [348,717,145], ]",186,"DRIVING"
2025-03-14 11:56:52.501,62,"[[417,461,140], ]",185,"DRIVING"
2025-03-14 11:56:52.501,63,"[[430,811,200], [431,812,141], ]",224,"DRIVING"
2025-03-14 11:56:52.535,64,"[[354,600,141], [353,601,141], [353,599,140], ]",204,"DRIVING"
2025-03-14 11:56:52.538,65,"[[361,514,151], [361,515,151], ]",186,"DRIVING"
2025-03-14 11:56:52.538,66,"[[416,464,140], ]",185,"DRIVING"
2025-03-14 11:56:52.539,67,"[[419,688,142], [419,690,142], [418,691,142], [418,692,142], [418,694,142], [420,690,139], ]",232,"DRIVING"
2025-03-14 11:56:52.539,68,"[[429,814,200], ]",185,"DRIVING"
2025-03-14 11:56:52.577,69,"[[354,664,50], [353,665,50], ]",186,"DRIVING"
2025-03-14 11:56:52.579,70,"[[347,720,145], ]",185,"DRIVING"
2025-03-14 11:56:52.580,71,"[[416,467,140], [416,469,140], ]",186,"DRIVING"
2025-03-14 11:56:52.580,72,"[[429,817,200], [429,819,200], [429,821,50], [429,822,50], [430,823,50], [429,823,50], [429,825,50], [430,826,50], [431,827,50], ]",267,"DRIVING"
2025-03-14 11:56:52.615,73,"[[354,605,141], [353,604,151], [354,607,140], ]",166,"DRIVING"
2025-03-14 11:56:52.618,74,"[[347,723,145], ]",185,"DRIVING"
2025-03-14 11:56:52.618,75,"[[361,518,151], ]",185,"DRIVING"
2025-03-14 11:56:52.654,76,"[[353,607,141], ]",214,"DRIVING"
2025-03-14 11:56:52.655,77,"[[353,669,50], ]",214,"DRIVING"
2025-03-14 11:56:52.656,78,"[[361,522,151], [360,523,151], [360,525,151], [359,526,151], [359,528,151], ]",216,"DRIVING"
2025-03-14 11:56:52.656,79,"[[372,501,139], ]",214,"DRIVING"
2025-03-14 11:56:52.657,80,"[[346,725,145], ]",214,"DRIVING"
2025-03-14 11:56:52.657,81,"[[415,473,140], ]",214,"DRIVING"
2025-03-14 11:56:52.658,82,"[[429,823,200], ]",214,"DRIVING"
2025-03-14 11:56:52.697,83,"[[354,610,141], [354,612,141], [352,612,139], [353,613,139], ]",262,"DRIVING"
2025-03-14 11:56:52.697,84,"[[352,671,50], ]",214,"DRIVING"
2025-03-14 11:56:52.698,85,"[[372,504,139], ]",214,"DRIVING"
2025-03-14 11:56:52.698,86,"[[347,727,145], ]",214,"DRIVING"
2025-03-14 11:56:52.699,87,"[[428,825,200], ]",214,"DRIVING"
2025-03-14 11:56:52.700,88,"[[414,476,140], ]",214,"DRIVING"
2025-03-14 11:56:52.737,89,"[[371,508,139], [371,509,139], ]",215,"DRIVING"
2025-03-14 11:56:52.739,90,"[[348,729,145], [348,731,145], ]",215,"DRIVING"
2025-03-14 11:56:52.739,91,"[[417,696,142], [417,698,142], [417,699,142], ]",216,"DRIVING"
2025-03-14 11:56:52.740,92,"[[413,481,140], ]",214,"DRIVING"
2025-03-14 11:56:52.740,93,"[[429,829,200], [429,829,200], [429,828,50], [429,830,50], [428,831,50], ]",249,"DRIVING"
2025-03-14 11:56:52.776,94,"[[353,614,141], [352,615,139], ]",274,"DRIVING"
2025-03-14 11:56:52.780,95,"[[413,486,140], ]",214,"DRIVING"
2025-03-14 11:56:52.813,96,"[[354,618,141], [353,617,139], [354,617,139], [355,617,139], ]",306,"DRIVING"
2025-03-14 11:56:52.815,97,"[[370,512,139], ]",214,"DRIVING"
2025-03-14 11:56:52.815,98,"[[347,734,145], ]",214,"DRIVING"
2025-03-14 11:56:52.816,99,"[[412,489,140], ]",214,"DRIVING"
2025-03-14 11:56:52.816,100,"[[427,834,200], [427,833,50], ]",239,"DRIVING"
2025-03-14 11:56:52.855,101,"[[353,622,141], ]",214,"DRIVING"
2025-03-14 11:56:52.857,102,"[[369,517,139], ]",214,"DRIVING"
2025-03-14 11:56:52.858,103,"[[358,530,151], ]",214,"DRIVING"
2025-03-14 11:56:52.858,104,"[[429,840,200], ]",214,"DRIVING"
2025-03-14 11:56:52.858,105,"[[416,701,142], ]",214,"DRIVING"
2025-03-14 11:56:52.859,106,"[[346,738,145], ]",214,"DRIVING"
2025-03-14 11:56:52.859,107,"[[412,493,140], ]",214,"DRIVING"
2025-03-14 11:56:52.897,108,"[[353,626,141], ]",214,"DRIVING"
2025-03-14 11:56:52.898,109,"[[368,521,139], [369,522,139], ]",215,"DRIVING"
2025-03-14 11:56:52.898,110,"[[345,741,145], [345,741,141], [347,741,141], [349,741,141], [350,740,141], [349,742,151], ]",298,"DRIVING"
2025-03-14 11:56:52.899,111,"[[358,533,151], ]",214,"DRIVING"
2025-03-14 11:56:52.899,112,"[[414,703,142], [414,705,151], [414,706,151], ]",273,"DRIVING"
2025-03-14 11:56:52.900,113,"[[411,495,140], [411,496,140], ]",215,"DRIVING"
2025-03-14 11:56:52.900,114,"[[427,842,200], ]",214,"DRIVING"
2025-03-14 11:56:52.933,115,"[[352,628,141], ]",214,"DRIVING"
2025-03-14 11:56:52.935,116,"[[344,743,145], [344,743,140], [344,743,151], [344,743,141], ]",243,"DRIVING"
2025-03-14 11:56:52.936,117,"[[358,536,151], ]",214,"DRIVING"
2025-03-14 11:56:52.936,118,"[[413,706,142], [412,706,151], ]",252,"DRIVING"
2025-03-14 11:56:52.937,119,"[[428,847,200], [428,848,200], [429,848,140], [427,848,50], ]",248,"DRIVING"
2025-03-14 11:56:52.977,120,"[[396,803,52], ]",214,"DRIVING"
2025-03-14 11:56:52.977,121,"[[349,691,50], ]",214,"DRIVING"
2025-03-14 11:56:52.977,122,"[[368,526,139], ]",214,"DRIVING"
2025-03-14 11:56:52.978,123,"[[343,747,145], [342,746,141], [344,746,141], [345,747,141], [346,747,141], [347,747,141], [348,748,141], [349,748,141], [350,748,141], [350,749,141], [351,749,141], [351,749,141], [352,749,141], [352,749,141], [352,749,141], [353,749,141], [353,749,141], [353,748,141], [354,748,141], [355,748,141], [355,749,141], [356,749,141], ]",289,"DRIVING"
2025-03-14 11:56:52.978,124,"[[358,539,151], [357,540,151], ]",215,"DRIVING"
2025-03-14 11:56:52.978,125,"[[410,500,140], [410,502,140], ]",215,"DRIVING"
2025-03-14 11:56:53.014,126,"[[353,634,141], ]",214,"DRIVING"
2025-03-14 11:56:53.014,127,"[[395,805,52], [395,806,52], [396,807,141], ]",275,"DRIVING"
2025-03-14 11:56:53.015,128,"[[348,693,50], [348,695,140], ]",135,"DRIVING"
2025-03-14 11:56:53.016,129,"[[366,531,139], ]",214,"DRIVING"
2025-03-14 11:56:53.017,130,"[[427,853,200], [427,851,50], [427,854,50], ]",247,"DRIVING"
2025-03-14 11:56:53.017,131,"[[342,751,145], ]",214,"DRIVING"
2025-03-14 11:56:53.056,132,"[[352,638,141], [350,638,151], ]",307,"DRIVING"
2025-03-14 11:56:53.057,133,"[[346,697,50], [346,696,141], ]",307,"DRIVING"
2025-03-14 11:56:53.058,134,"[[364,535,139], ]",290,"DRIVING"
2025-03-14 11:56:53.058,135,"[[342,754,145], ]",290,"DRIVING"
2025-03-14 11:56:53.058,136,"[[357,544,151], ]",290,"DRIVING"
2025-03-14 11:56:53.059,137,"[[410,714,142], ]",290,"DRIVING"
2025-03-14 11:56:53.059,138,"[[409,507,140], ]",290,"DRIVING"
2025-03-14 11:56:53.059,139,"[[428,859,200], [428,858,50], ]",274,"DRIVING"
2025-03-14 11:56:53.096,140,"[[393,808,52], ]",290,"DRIVING"
2025-03-14 11:56:53.096,141,"[[351,641,141], ]",290,"DRIVING"
2025-03-14 11:56:53.097,142,"[[346,703,50], [346,703,141], ]",307,"DRIVING"
2025-03-14 11:56:53.097,143,"[[364,539,139], ]",290,"DRIVING"
2025-03-14 11:56:53.098,144,"[[357,549,151], ]",290,"DRIVING"
2025-03-14 11:56:53.098,145,"[[408,717,142], [408,719,142], ]",291,"DRIVING"
2025-03-14 11:56:53.099,146,"[[341,757,145], ]",290,"DRIVING"
2025-03-14 11:56:53.099,147,"[[428,865,200], [428,866,50], ]",274,"DRIVING"
2025-03-14 11:56:53.100,148,"[[408,513,140], ]",290,"DRIVING"
2025-03-14 11:56:53.135,149,"[[351,645,141], [351,647,141], ]",291,"DRIVING"
2025-03-14 11:56:53.136,150,"[[393,811,52], ]",290,"DRIVING"
2025-03-14 11:56:53.137,151,"[[345,706,50], [344,705,140], ]",139,"DRIVING"
2025-03-14 11:56:53.137,152,"[[364,543,139], ]",290,"DRIVING"
2025-03-14 11:56:53.137,153,"[[339,761,145], [337,761,151], ]",171,"DRIVING"
2025-03-14 11:56:53.138,154,"[[357,554,151], ]",290,"DRIVING"
2025-03-14 11:56:53.138,155,"[[407,519,140], ]",290,"DRIVING"
2025-03-14 11:56:53.139,156,"[[427,869,200], [427,867,52], [425,867,52], [427,869,52], [428,870,52], [429,870,52], [429,870,52], [430,871,52], [431,871,52], [431,871,52], [432,872,52], [431,871,52], [432,871,52], [432,872,52], [433,872,52], [434,872,52], [434,873,52], [435,873,52], [435,874,52], [436,874,52], [437,875,52], [438,876,52], [439,876,52], [440,877,52], [441,877,52], [442,877,52], [430,871,50], [439,876,141], [428,871,140], ]",264,"DRIVING"
2025-03-14 11:56:53.174,157,"[[392,813,52], ]",290,"DRIVING"
2025-03-14 11:56:53.174,158,"[[344,710,50], [344,710,141], ]",307,"DRIVING"
2025-03-14 11:56:53.175,159,"[[362,547,139], ]",290,"DRIVING"
2025-03-14 11:56:53.175,160,"[[339,765,145], [339,766,151], ]",232,"DRIVING"
2025-03-14 11:56:53.176,161,"[[427,873,200], [427,873,200], ]",291,"DRIVING"
2025-03-14 11:56:53.176,162,"[[407,721,142], ]",290,"DRIVING"
2025-03-14 11:56:53.177,163,"[[406,523,140], ]",290,"DRIVING"
2025-03-14 11:56:53.215,164,"[[351,651,141], ]",290,"DRIVING"
2025-03-14 11:56:53.216,165,"[[390,814,52], ]",290,"DRIVING"
2025-03-14 11:56:53.217,166,"[[342,714,50], ]",290,"DRIVING"
2025-03-14 11:56:53.218,167,"[[360,553,139], ]",290,"DRIVING"
2025-03-14 11:56:53.218,168,"[[405,529,140], ]",290,"DRIVING"
2025-03-14 11:56:53.219,169,"[[338,769,145], ]",290,"DRIVING"
2025-03-14 11:56:53.257,170,"[[390,817,52], [389,816,50], [391,818,50], [390,819,50], [391,818,50], [392,818,50], [393,818,50], [395,818,50], [396,818,50], ]",289,"DRIVING"
2025-03-14 11:56:53.257,171,"[[349,655,141], [348,655,151], [349,657,140], [350,657,140], [350,658,140], [350,659,140], [351,658,140], [351,657,140], [351,657,140], [351,657,140], [350,656,140], [349,656,140], [347,656,140], ]",286,"DRIVING"
2025-03-14 11:56:53.258,172,"[[342,718,50], [342,717,141], ]",307,"DRIVING"
2025-03-14 11:56:53.259,173,"[[358,556,139], ]",290,"DRIVING"
2025-03-14 11:56:53.259,174,"[[426,884,200], [425,885,52], ]",323,"DRIVING"
2025-03-14 11:56:53.259,175,"[[336,773,145], ]",290,"DRIVING"
2025-03-14 11:56:53.260,176,"[[404,532,140], ]",290,"DRIVING"
2025-03-14 11:56:53.293,177,"[[388,819,52], [388,821,52], [387,818,50], [388,818,50], [389,819,50], ]",278,"DRIVING"
2025-03-14 11:56:53.294,178,"[[349,660,141], [348,661,151], [349,658,140], ]",313,"DRIVING"
2025-03-14 11:56:53.294,179,"[[340,722,50], [341,723,141], ]",307,"DRIVING"
2025-03-14 11:56:53.295,180,"[[358,562,139], ]",290,"DRIVING"
2025-03-14 11:56:53.295,181,"[[336,777,145], ]",290,"DRIVING"
2025-03-14 11:56:53.296,182,"[[425,892,200], ]",290,"DRIVING"
2025-03-14 11:56:53.297,183,"[[403,536,140], ]",290,"DRIVING"
2025-03-14 11:56:53.335,184,"[[350,665,141], ]",290,"DRIVING"
2025-03-14 11:56:53.336,185,"[[338,728,50], [337,727,151], ]",300,"DRIVING"
2025-03-14 11:56:53.338,186,"[[402,540,140], ]",290,"DRIVING"
2025-03-14 11:56:53.339,187,"[[336,780,145], ]",290,"DRIVING"
2025-03-14 11:56:53.339,188,"[[424,897,200], ]",290,"DRIVING"
2025-03-14 11:56:53.373,189,"[[349,669,141], ]",290,"DRIVING"
2025-03-14 11:56:53.373,190,"[[388,825,52], ]",290,"DRIVING"
2025-03-14 11:56:53.374,191,"[[338,733,50], [337,732,141], [338,731,141], [339,732,141], [339,731,141], [339,731,141], [339,731,141], [339,731,141], [339,731,141], [339,731,141], [338,732,141], [336,733,141], [335,732,141], ]",353,"DRIVING"
2025-03-14 11:56:53.375,192,"[[335,784,145], ]",290,"DRIVING"
2025-03-14 11:56:53.376,193,"[[401,544,140], ]",290,"DRIVING"
2025-03-14 11:56:53.377,194,"[[423,902,200], ]",290,"DRIVING"
2025-03-14 11:56:53.416,195,"[[348,672,141], ]",290,"DRIVING"
2025-03-14 11:56:53.416,196,"[[387,828,52], ]",290,"DRIVING"
2025-03-14 11:56:53.416,197,"[[337,738,50], ]",290,"DRIVING"
2025-03-14 11:56:53.418,198,"[[400,744,142], ]",290,"DRIVING"
2025-03-14 11:56:53.418,199,"[[334,789,145], ]",290,"DRIVING"
2025-03-14 11:56:53.419,200,"[[422,908,200], ]",290,"DRIVING"
2025-03-14 11:56:53.419,201,"[[401,551,140], ]",290,"DRIVING"
2025-03-14 11:56:53.455,202,"[[386,832,52], ]",290,"DRIVING"
2025-03-14 11:56:53.455,203,"[[347,678,141], ]",290,"DRIVING"
2025-03-14 11:56:53.456,204,"[[335,744,50], [337,744,141], [334,744,141], [336,743,141], [337,742,141], [338,742,141], [340,742,141], [341,742,141], [342,742,151], [341,744,151], [332,744,141], [335,745,141], [336,746,141], [338,746,141], [339,747,141], [340,746,141], [341,746,141], ]",289,"DRIVING"
2025-03-14 11:56:53.457,205,"[[353,585,139], ]",290,"DRIVING"
2025-03-14 11:56:53.457,206,"[[332,795,145], ]",290,"DRIVING"
2025-03-14 11:56:53.457,207,"[[353,595,151], ]",290,"DRIVING"
2025-03-14 11:56:53.458,208,"[[400,560,140], ]",319,"DRIVING"
2025-03-14 11:56:53.458,209,"[[422,917,200], ]",319,"DRIVING"
2025-03-14 11:56:53.496,210,"[[385,835,52], ]",319,"DRIVING"
2025-03-14 11:56:53.496,211,"[[347,684,141], [347,684,140], [346,685,151], [347,684,151], [348,684,151], ]",73,"DRIVING"
2025-03-14 11:56:53.496,212,"[[334,749,50], [333,748,151], ]",314,"DRIVING"
2025-03-14 11:56:53.497,213,"[[352,591,139], ]",319,"DRIVING"
2025-03-14 11:56:53.497,214,"[[330,800,145], [330,801,50], [331,801,50], ]",293,"DRIVING"
2025-03-14 11:56:53.498,215,"[[421,923,200], [422,924,50], ]",293,"DRIVING"
2025-03-14 11:56:53.499,216,"[[392,752,142], [390,752,141], [392,753,141], ]",287,"DRIVING"
2025-03-14 11:56:53.499,217,"[[399,562,140], ]",319,"DRIVING"
2025-03-14 11:56:53.533,218,"[[346,689,141], [345,690,151], ]",314,"DRIVING"
2025-03-14 11:56:53.534,219,"[[384,838,52], ]",319,"DRIVING"
2025-03-14 11:56:53.535,220,"[[331,754,50], [330,753,151], ]",314,"DRIVING"
2025-03-14 11:56:53.535,221,"[[351,597,139], ]",319,"DRIVING"
2025-03-14 11:56:53.535,222,"[[329,805,145], [329,807,50], [330,807,50], [331,807,50], ]",81,"DRIVING"
2025-03-14 11:56:53.536,223,"[[352,611,151], ]",319,"DRIVING"
2025-03-14 11:56:53.536,224,"[[396,747,142], ]",319,"DRIVING"
2025-03-14 11:56:53.536,225,"[[398,568,140], ]",319,"DRIVING"
2025-03-14 11:56:53.537,226,"[[419,931,200], ]",319,"DRIVING"
2025-03-14 11:56:53.575,227,"[[384,843,52], [384,841,52], ]",291,"DRIVING"
2025-03-14 11:56:53.576,228,"[[329,761,50], [330,760,151], ]",307,"DRIVING"
2025-03-14 11:56:53.576,229,"[[348,604,139], ]",319,"DRIVING"
2025-03-14 11:56:53.577,230,"[[351,616,151], ]",319,"DRIVING"
2025-03-14 11:56:53.577,231,"[[417,936,200], ]",319,"DRIVING"
2025-03-14 11:56:53.577,232,"[[389,761,142], [388,761,142], [389,759,142], [390,758,142], [391,757,142], [392,756,142], [392,757,142], [391,757,142], [390,758,142], [390,759,142], [389,760,142], [388,761,142], [387,762,142], [386,763,142], [386,763,142], [385,764,142], [384,765,142], [383,766,142], ]",324,"STANDING"
2025-03-14 11:56:53.578,233,"[[329,810,145], [331,810,50], [328,811,50], ]",298,"DRIVING"
2025-03-14 11:56:53.578,234,"[[396,577,140], ]",319,"DRIVING"
2025-03-14 11:56:53.615,235,"[[383,846,52], ]",319,"DRIVING"
2025-03-14 11:56:53.617,236,"[[327,766,50], ]",319,"DRIVING"
2025-03-14 11:56:53.617,237,"[[347,612,139], [347,610,140], [348,612,140], [346,613,139], [347,613,139], [348,613,139], [350,613,139], [350,614,139], [348,614,139], [349,612,139], ]",292,"DRIVING"
2025-03-14 11:56:53.618,238,"[[331,814,145], ]",319,"DRIVING"
2025-03-14 11:56:53.618,239,"[[350,624,151], ]",319,"DRIVING"
2025-03-14 11:56:53.619,240,"[[391,758,142], ]",319,"DRIVING"
2025-03-14 11:56:53.620,241,"[[415,943,200], ]",319,"DRIVING"
2025-03-14 11:56:53.620,242,"[[394,585,140], ]",319,"DRIVING"
2025-03-14 11:56:53.654,243,"[[382,850,52], [384,850,52], [385,850,52], [384,852,52], [383,852,52], [381,852,52], ]",227,"DRIVING"
2025-03-14 11:56:53.655,244,"[[326,774,50], ]",319,"DRIVING"
2025-03-14 11:56:53.656,245,"[[345,621,139], ]",319,"DRIVING"
2025-03-14 11:56:53.656,246,"[[331,819,145], [330,818,52], [331,819,52], ]",255,"DRIVING"
2025-03-14 11:56:53.657,247,"[[413,951,200], [412,952,200], [414,952,200], ]",294,"DRIVING"
2025-03-14 11:56:53.658,248,"[[388,765,142], [388,766,142], [388,767,142], [389,766,142], [390,765,142], [392,765,142], [392,764,142], [394,764,142], [394,763,142], [395,763,142], [395,762,142], [395,762,142], [396,762,142], [396,761,142], [396,761,142], [396,761,142], [396,761,142], [396,762,142], [395,762,142], [395,762,142], [393,762,142], [393,763,142], [392,763,142], [391,764,142], [389,765,142], [388,765,142], [387,765,142], [387,766,142], [386,767,142], [385,767,142], ]",353,"DRIVING"
2025-03-14 11:56:53.658,249,"[[393,591,140], [394,592,140], [395,592,140], [396,591,140], [397,590,140], [399,590,140], [400,590,140], ]",285,"DRIVING"
2025-03-14 11:56:53.695,250,"[[382,854,52], [381,855,52], [383,855,52], [384,855,52], [385,854,52], [387,854,52], ]",288,"DRIVING"
2025-03-14 11:56:53.697,251,"[[325,780,50], ]",319,"DRIVING"
2025-03-14 11:56:53.697,252,"[[349,642,151], ]",319,"DRIVING"
